Operation Name,Operation Type,Address,City,Postal Code,Total Floor Area,Unit1,Average Hours Per Week,Annual Flow,Electricity,Unit2,Natural Gas,Unit3,Fuel Oil 1 & 2,Unit4,Fuel Oil 4 & 6,Unit5,Propane,Unit6,Coal,Unit7,Wood,Unit8,District Heat,Unit9,Renewable1,Emission Factor1,District Cool,Unit10,Renewable2,Emission Factor2,GHG Emissions (Kg),Energy Intensity (ekWh/sqft),Energy Intensity (ekWh/Mega Litres),Comments,lat,lng
FIRE HALL # 13,Fire stations and associated offices and facilities,790 FANSHAWE PK RD E,LONDON,N5X 1L5,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,17.38545,0.0,,43.037236,-81.24736899999998
FIRE HALL # 14,Fire stations and associated offices and facilities,2225 HYDE PARK RD,LONDON,N6H 5K2,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,16.7404,0.0,,43.0150149747001,-81.3404012587838
FORKS OF THE THAMES MUSEUM & SPL P,Other,1 DUNDAS ST,LONDON,N6A 5L7,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,31.883740000000003,0.0,,42.982082,-81.25583890000001
GIBBONS PARK-POOL-SPLASH PAD,Other,2A GROSVENOR ST,LONDON,N6A 1Y4,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,46.28988,0.0,,42.9985193,-81.2596977
GLANWORTH PARK-FIELD HOUSE,Other,6536 BRADISH RD,LONDON,N6N 1N6,0.0,Square feet,126,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,86.3536,0.9836799999999999,0.0,,42.8655369,-81.196602004878
GLEN CAIRN ARENA & POOL,Indoor ice rinks,370 CHIPPENDALE CRES,LONDON,N5Z 3G2,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,34.62513,0.0,,42.9633598730562,-81.21126486234542
GORE RD PUMP STN,Facilities related to the pumping of sewage,3045 GORE RD,LONDON,N5V 4T2,0.0,Square feet,168,3.58,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,65.74192,0.0,452.88709000000006,,42.9775374,-81.17515
GREENWAY PARK #2,Other,5 GREENSIDE AVE,LONDON,N6J 2X5,0.0,Square feet,168,0.0,121.26405,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,4.9170099999999985,0.12114000000000001,0.0,,,
GREENWAY PCC,Facilities related to the treatment of sewage,,,,0.0,Square feet,70,40369.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,
GROSVENOR LODGE,Cultural facilities,1017 WESTERN RD,LONDON,N6G 1G5,0.0,Square feet,126,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,18.379089999999998,0.0,,42.9962746941887,-81.27415238853258
HAMILTON RD SENIORS CENTRE,Community centres,898 TRAFALGAR ST,LONDON,N5Z 1G2,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,28.5871,0.0,,42.9796469,-81.21527459999999
HAMLYN PARK-EQUIPMENT BLDG,Other,101 DENNIS AVE,LONDON,N6P 1B5,0.0,Square feet,168,0.0,744.31,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,30.18028,0.58792,0.0,,42.9076268,-81.2898129
HARRIS PARK,Other,531 RIDOUT ST N,LONDON,N6A 2P9,800.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,36.44274,0.0,,42.9862969411765,-81.2555986176471
HAZELDON PUMP STN,Facilities related to the treatment of sewage,32 1/2 HAMPTON CRES,LONDON,N6H 2N8,0.0,Square feet,168,50.07,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,447.338,0.0,220.33768,,42.9600916007257,-81.3149235909015
HUNT CLUB PUMP STN,Facilities related to the pumping of sewage,104 FITZWILLIAM BLVD,LONDON,N6H 5H4,625.0,Square feet,168,622.707,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,110.20127,110.60706,,42.979729281575295,-81.33152134016909
HURON PUMP STN,Facilities related to the pumping of sewage,1099 WILLIAM ST,LONDON,N5Y 2V4,256.0,Square feet,168,106.04,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,769.914,74.17076999999999,179.06185,,43.0074384,-81.2440964
HYDE PARK PUMP STN,Facilities related to the pumping of sewage,1439 STAFFORDSHIRE RD,LONDON,N6H 5P8,0.0,Square feet,168,371.81,0.0,kWh,8.913,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,63.0493,222.65062000000003,,42.9852958,-81.3316486
HYDE PARK PUMP STN,Facilities related to the pumping of water,1439 STAFFORDSHIRE RD,LONDON,N6H 5P8,0.0,Square feet,168,2895.33,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,127.90632,58.0041,,42.9852958,-81.3316486
IVEY PARK-PAVILLION,Other,331 THAMES ST,LONDON,N6A 5N8,0.0,Square feet,70,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,400.59244,7.3181199999999995,0.0,,42.9789947,-81.25462840000002
J ALLAN TAYLOR BLDG,"Administrative offices and related facilities, including municipal council chambers",267 DUNDAS ST,LONDON,N6A 1H2,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,317.36,Giga Joule,0.0,0.0,0.0,,0.0,0.0,0.0,20.81839,0.0,,42.98471,-81.2454562
JESSE DAVIDSON PARK 1-2 SPL PAD,Other,731 VISCOUNT RD,LONDON,N6J 4G9,500.0,Square feet,126,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,70.55461,3.48005,0.0,,42.9471919692338,-81.278233156399
KINSMEN ARENA SPLASH PAD,Indoor ice rinks,20 GRANVILLE ST,LONDON,N6H 1J3,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,40.155409999999996,0.0,,42.98754320000001,-81.2646583
KIWANIS PARK PAVILLION SPL PAD,Other,612 HALE ST,LONDON,N5W 1H4,0.0,Square feet,126,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,260.01528,5.11774,0.0,,42.99521171428571,-81.19714152857141
KIWANIS SENIOR CENTRE,Community centres,78 RIVERSIDE DR,LONDON,N6H 1B4,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,28.1528,0.0,,42.982714156951104,-81.2612008102205
LABATT PARK-CLUB HOUSE,Other,25 WILSON AVE,LONDON,N6H 1X2,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,97.1449,1.6812599999999998,0.0,,42.983504646666695,-81.2600277133333
LABATT PARK-ENTRANCE SSTNDS,Other,25 WILSON,LONDON,N6H 1X2,0.0,Square feet,126,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,121.43346,1.05081,0.0,,42.983504646666695,-81.2600277133333
LABATT PARK-NSTNDS - JANITORS RM,Other,25 WILSON ST,LONDON,N6H 1X2,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,7.239789999999999,0.0,,,
LABATT PARK-SSTND,Other,25 WILSON AVE,LONDON,N6H 1X2,0.0,Square feet,126,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,13.750070000000001,0.0,,42.983504646666695,-81.2600277133333
LAMBETH ARENA,Indoor ice rinks,7112  BEATTIE ST,LONDON,N6P 1A2,0.0,Square feet,126,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,15.6253,0.0,,42.90970010680871,-81.30450357454059
LAMBETH CC (NG ALSO FEEDS ARENA),Community centres,7112 BEATTIE ST,LONDON,N6P 1A2,0.0,Square feet,168,0.0,897.9,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,41.816,0.0,,42.90970010680871,-81.30450357454059
LAMBETH PARK (CAMPBELL ST)-BALL DIAMOND,Other,4200 CAMPBELL,LONDON,N6P 1S7,642.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,321.85308,12.36383,0.0,,42.91331617899221,-81.2938043031979
LANDFILL-W12-A,Other,3502 MANNING DR,LONDON,N6L 1K6,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,308.91434,0.0,,42.8783643,-81.1938193
LITTLE LEAGUE PARK,Other,65 TWEED CRES,LONDON,N5X 1Z5,110.0,Square feet,168,0.0,13.64,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.55307,0.124,0.0,,43.0402672699558,-81.2336894283877
MANOR PARK PUMP STN,Facilities related to the pumping of sewage,80 TECUMSEH AVE W,LONDON,N6C 1S1,0.0,Square feet,168,8.53,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,44.29276,0.0,128.06024,,42.9695035,-81.24395729999998
MCMAHEN PARK,Other,640 ADELAIDE ST N,LONDON,N6B 2G4,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,170.71996,3.66115,0.0,,42.99612345,-81.23497703333331
MCMAHEN PARK-PKG LOT-POLE BASE,Other,640 ADELAIDE ST N,LONDON,N6B 2G4,0.0,Square feet,60,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,110.11215,2.36139,0.0,,42.99612345,-81.23497703333331
MCMANUS BOATHOUSE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",199 WONDERLAND RD S,LONDON,N6K 3T3,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,16.42194,0.0,,42.9702105,-81.2925583
MEADOWGATE PARK,Other,3155 MEADOWGATE BLVD,LONDON,N6M 1L5,710.0,Square feet,126,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,57.87856,2.01043,0.0,,42.9624434,-81.18037199999998
MEDWAY ARENA & SPLASH,Indoor ice rinks,119 SHERWOOD FOREST SQ,LONDON,N6G 2C3,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,35.008309999999994,0.0,,43.003394333333304,-81.304071
MEDWAY PUMP STN,Facilities related to the pumping of sewage,1424 CORLEY DR,LONDON,N6G 2K4,0.0,Square feet,168,4418.18,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,149.85544,,43.010490263319305,-81.2827210857311
MEREDITH PARK-FIELD HOUSE,Other,450 NELSON AVE,LONDON,N6B 1A8,900.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,129.91158,3.55988,0.0,,,
MURRAY PARK-FIELD HOUSE,Other,75 CLIFTONVALE AVE,LONDON,N6J 1J6,900.0,Square feet,126,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,53.2967,1.46046,0.0,,42.967946968421096,-81.2676267631579
NICHOLS ARENA,Indoor ice rinks,799 HOMEVIEW RD,LONDON,N6C 5S6,0.0,Square feet,126,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,40.02502,0.0,,42.94286870000001,-81.2524955
NORTH LONDON OCC,Community centres,1345 CHEAPSIDE ST,LONDON,N5V 3N9,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,24.64838,0.0,,43.015113,-81.20854200000002
NORTHEAST RECREATION CENTRE-POOL,Other,1050 VICTORIA,LONDON,N5Y 1L2,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,61.52485,0.0,,-38.255266,-72.110675
NORTHRIDGE POOL,Other,15 MCLEAN DR,LONDON,N5X 1Y3,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,750.06925,12.01189,0.0,,43.037038875,-81.23634425
NORTHRIDGE PUMP STN,Facilities related to the pumping of sewage,19 1/2 BENSON CRES,LONDON,N5X 2B1,300.0,Square feet,168,221.21,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,95.90718000000001,130.06715,,43.0374822339056,-81.2296749004293
OAKRDG PK-FLDHS-WADDING PL,Other,825 VALETTA ST,LONDON,N6H 2Z2,0.0,Square feet,126,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,172.86892,3.0023299999999997,0.0,,42.9753397401807,-81.30554407233409
OAKRIDGE ARENA-SPL PAD-POOL,Indoor ice rinks,825 VALETTA,LONDON,N6H 2Z2,0.0,Square feet,126,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,32.462309999999995,0.0,,42.9753397401807,-81.30554407233409
OXFORD ENVIRO DEPOT,Other,1450 OXFORD ST W,LONDON,N6H 1W2,0.0,Square feet,80,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,142.85689,0.0,,42.9632143,-81.3690278
OXFORD OPS CTRE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",1570 OXFORD ST W,LONDON,N6H 1W2,0.0,Square feet,168,0.0,0.0,,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,16.65898,0.0,,42.971562,-81.3345411
OXFORD PCP,Facilities related to the treatment of sewage,1570 OXFORD ST W,LONDON,N6H 1W2,0.0,Square feet,168,3266.385,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,450.82802000000004,863.31809,,42.971562,-81.3345411
OXFORD ST W SALT SHED,Other,1570 OXFORD ST W,LONDON,N6H 1W2,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,2.8803900000000002,0.0,,42.971562,-81.3345411
PAARDEBURG PUMP STN,Facilities related to the pumping of sewage,31 1/2 PAARDEBURG CRES,LONDON,N5Y 1B9,100.0,Square feet,168,54.8,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,362.52814,89.40716,163.15175,,43.00965720000001,-81.210976
PITCARNIE PUMP STN,Facilities related to the pumping of sewage,58 PITCARNIE CRES,LONDON,N6G 4N3,100.0,Square feet,168,9054.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,252.57316,62.289919999999995,0.68798,,43.0112179,-81.3042094
PLANNING/DEV - RENTAL,Other,520 WELLINGTON ST UN 11 &12,LONDON,N6A 4L9,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,12.51618,0.0,,,
POND MILLS PUMP STN 1,Facilities related to the pumping of sewage,1121 COMMISSIONERS RD E,LONDON,N5Z 4L9,0.0,Square feet,168,347.52,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,51.738820000000004,151.85773,,42.9617456,-81.1979785
POND MILLS PUMP STN,Facilities related to the pumping of sewage,1121 COMMISSIONERS RD E,LONDON,N5Z 4L9,0.0,Square feet,168,1428.28,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,338.27878,241.58033,,42.9617456,-81.1979785
POTTERSBURG PCP,Facilities related to the pumping of water,1139 HAMILTON RD,LONDON,N5W 1B1,0.0,Square feet,70,8519.1,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,461.66790999999995,646.51173,,42.96536,-81.14412349999998
PROVINCIAL OFFENCE ACT OFFICES,"Administrative offices and related facilities, including municipal council chambers",824 DUNDAS ST,LONDON,N5W 5R1,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,26.54495,0.0,,42.9911735352941,-81.2240402705882
RIVER BEND PUMP STN,Facilities related to the pumping of water,2120 KAINS RD,LONDON,N6K 0C1,0.0,Square feet,168,228.92,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,52.893359999999994,878.0132199999998,,42.9694926,-81.3702385
RIVER RD GOLF COURSE-MAIN CLUBHOUSE,Other,2115 RIVER RD,LONDON,N5W 6C4,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,34.5565,0.0,,42.9786131,-81.1335514
RIVER RD GOLF COURSE-MTCE BLDG,Other,2115 RIVER RD,LONDON,N5W 6C4,0.0,Square feet,70,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,498.88263,5.12646,0.0,,42.9786131,-81.1335514
ROSE GARDEN - OFFICE/STORAGE,Other,645 SPRINGBANK DR,LONDON,N6K 4T1,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,22.09199,0.0,,42.9619785428571,-81.2967508821429
ROWNTREE PARK SPLASH PAD,Other,750 WHETTER AVE,LONDON,N6C 2C3,896.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,78.15269,2.1511299999999998,0.0,,42.9659825,-81.22632109999998
SANDFORD PUMP STN,Facilities related to the pumping of sewage,1251 SANDFORD,LONDON,N5V 3Y1,100.0,Square feet,168,123.5,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,249.89516,202.34426,,43.023127,-81.204989
SE 3,Other,28 CLARKE RD,LONDON,N5W 5W5,980.0,Square feet,126,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,27.848840000000003,0.0,,43.041672,-81.1945997
SILVERWOOD ARENA,Indoor ice rinks,50 SYCAMORE ST,LONDON,N5Z 1K8,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,21.50127,0.0,,42.98324692,-81.20611992
SILVERWOOD BATH HOUSE-SNORKLE,Other,50 SYCAMORE ST,LONDON,N5Z 1K8,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,127.73023,0.8468,0.0,,42.98324692,-81.20611992
SOUTH LEAKSDALE,Other,287 SOUTH LEAKSDALE CIR,LONDON,N6M 1K3,0.0,Square feet,126,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,126.98595,2.9826099999999998,0.0,,42.9609751215987,-81.1725374513877
SOUTH LONDON CC,Community centres,1119 JALNA BLVD,LONDON,N6E 3B3,0.0,Square feet,126,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,37.13363,0.0,,42.9306748,-81.22730920000002
SOUTH LONDON POOL - TVDSB,Indoor swimming pools,565 BRADLEY AVE,LONDON,N63 3Z8,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,114.54508999999999,0.0,,42.9341639,-81.23625390000002
SOUTHCREST POOL,Other,10 HAZELWOOD AVE,LONDON,N6J 3K1,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,12.74238,0.0,,,
SOUTHEAST OPT PK-FLD HS-SPL PAD,Other,237 DEVERON CRES,LONDON,N5Z 4J7,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,660.20372,14.307579999999998,0.0,,42.9551455,-81.19437409999998
SOUTHLAND POLLUTION PLANT,Facilities related to the pumping of sewage,100 DENNIS AVE,LONDON,N6P 1B5,640.0,Square feet,168,95.26,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,269.03779,0.0,,42.9076268,-81.2898129
SOUTHWEST OPT PARK 1-2,Other,682 SOUTHDALE RD W,LONDON,N6K 4W7,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,18.80343,0.0,,42.9372429263158,-81.30735407368421
SOUTHWINDS PUMP STN,Facilities related to the pumping of sewage,3938 WEST GRAHAM PL,LONDON,N6P 1G3,430.0,Square feet,126,94.51,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,231.33912999999998,0.0,,42.9162442664427,-81.3204768112991
SPRINGBANK GARDENS COM CTRE,Community centres,205 WONDERLAND RD S,LONDON,N6K 3T3,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,36.77259,0.0,,42.9613026,-81.2933324
SPRINGBANK PARK WASHROOM,Other,1085 COMMISSIONERS RD W,LONDON,N6K 1C6,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,36.32649,0.0,,42.95669144576139,-81.3214651924432
SPRINGBANK PARK-CONCESSION,Other,1085 COMMISSIONERS RD W,LONDON,N6K 1C6,869.0,Square feet,70,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,202.19977,5.73841,0.0,,42.95669144576139,-81.3214651924432
SPRINGBANK PARK-FLINT COTTAGE,Community centres,1097 SPRINGBANK DR,LONDON,N6K 1C5,0.0,Square feet,168,0.0,0.0,kWh,0.0,Cubic Meter,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,10.3312,0.0,,42.95466210000001,-81.31569590000002
SPRINGBANK PARK-FLINT SHELTER,Other,1085 COMMISSIONERS RD W,LONDON,N6K 1C6,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,431.03390999999993,6.50166,0.0,,42.95669144576139,-81.3214651924432
SPRINGBANK PARK-PUMP HOUSE LIGHTS,Other,1085 COMMISSIONERS RD W,LONDON,N6K 1C6,0.0,Square feet,168,0.0,588.3621099999998,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,23.85691,0.35985,0.0,,42.95669144576139,-81.3214651924432
SPRINGBANK PARK-PUMP HOUSE,Other,1085 COMMISSIONERS RD W,LONDON,N6K 1C6,0.0,Square feet,168,0.0,0.0,kWh,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,20.72649,0.0,,42.95669144576139,-81.3214651924432
